1Bf1,1.3,300,100,0.665,3,1,20
2Bf1,1.8,300,100,0.665,3,1,20
3Bf1,3.4,300,100,0.665,3,1,20
1Cf1,1.3,400,100,0.665,3,1,20
2Cf1,1.8,400,100,0.665,3,1,20
3Cf1,3.4,400,100,0.665,3,1,20
1Df1,1.3,200,200,0.665,3,1,20
2Df1,1.8,200,200,0.665,3,1,20
3Df1,3.4,200,200,0.665,3,1,20
1Ef1,1.3,300,200,0.665,3,1,20
2Ef1,1.8,300,200,0.665,3,1,20
3Ef1,3.4,300,200,0.665,3,1,20
1Ff1,1.3,400,200,0.665,3,1,20
2Ff1,1.8,400,200,0.665,3,1,20
3Ff1,3.4,400,200,0.665,3,1,20
1Gf1,1.3,200,300,0.665,3,1,20
2Gf1,1.8,200,300,0.665,3,1,20
3Gf1,3.4,200,300,0.665,3,1,20
1Hf1,1.3,300,300,0.665,3,1,20
2Hf1,1.8,300,300,0.665,3,1,20
3Hf1,3.4,300,300,0.665,3,1,20
1If1,1.3,400,300,0.665,3,1,20
2If1,1.8,400,300,0.665,3,1,20
3If1,3.4,400,300,0.665,3,1,20
1Jf1,1.3,200,100,0.9,3,1,20
2Jf1,1.8,200,100,0.9,3,1,20
3Jf1,3.4,200,100,0.9,3,1,20
1Kf1,1.3,300,100,0.9,3,1,20
2Kf1,1.8,300,100,0.9,3,1,20
3Kf1,3.4,300,100,0.9,3,1,20
1Lf1,1.3,400,100,0.9,3,1,20
2Lf1,1.8,400,100,0.9,3,1,20
3Lf1,3.4,400,100,0.9,3,1,20
1Mf1,1.3,200,200,0.9,3,1,20
2Mf1,1.8,200,200,0.9,3,1,20
3Mf1,3.4,200,200,0.9,3,1,20
1Nf1,1.3,300,200,0.9,3,1,20
2Nf1,1.8,300,200,0.9,3,1,20
3Nf1,3.4,300,200,0.9,3,1,20
1Of1,1.3,400,200,0.9,3,1,20
2Of1,1.8,400,200,0.9,3,1,20
3Of1,3.4,400,200,0.9,3,1,20
1Pf1,1.3,200,300,0.9,3,1,20
2Pf1,1.8,200,300,0.9,3,1,20
3Pf1,3.4,200,300,0.9,3,1,20
1Qf1,1.3,300,300,0.9,3,1,20
2Qf1,1.8,300,300,0.9,3,1,20
3Qf1,3.4,300,300,0.9,3,1,20
1Rf1,1.3,400,300,0.9,3,1,20
2Rf1,1.8,400,300,0.9,3,1,20
3Rf1,3.4,400,300,0.9,3,1,20
1Sf1,1.3,200,100,1.2,3,1,20
2Sf1,1.8,200,100,1.2,3,1,20
3Sf1,3.4,200,100,1.2,3,1,20
1Tf1,1.3,300,100,1.2,3,1,20
2Tf1,1.8,300,100,1.2,3,1,20
3Tf1,3.4,300,100,1.2,3,1,20
1Uf1,1.3,400,100,1.2,3,1,20
2Uf1,1.8,400,100,1.2,3,1,20
3Uf1,3.4,400,100,1.2,3,1,20
1Vf1,1.3,200,200,1.2,3,1,20
2Vf1,1.8,200,200,1.2,3,1,20
3Vf1,3.4,200,200,1.2,3,1,20
1Wf1,1.3,300,200,1.2,3,1,20
2Wf1,1.8,300,200,1.2,3,1,20
3Wf1,3.4,300,200,1.2,3,1,20
1Xf1,1.3,400,200,1.2,3,1,20
2Xf1,1.8,400,200,1.2,3,1,20
3Xf1,3.4,400,200,1.2,3,1,20
1Yf1,1.3,200,300,1.2,3,1,20
2Yf1,1.8,200,300,1.2,3,1,20
3Yf1,3.4,200,300,1.2,3,1,20
1Zf1,1.3,300,300,1.2,3,1,20
2Zf1,1.8,300,300,1.2,3,1,20
3Zf1,3.4,300,300,1.2,3,1,20
1AAf1,1.3,400,300,1.2,3,1,20
2AAf1,1.8,400,300,1.2,3,1,20
3AAf1,3.4,400,300,1.2,3,1,20
1Ag1,1.3,200,100,0.665,1,1.4,20
2Ag1,1.8,200,100,0.665,1,1.4,20
3Ag1,3.4,200,100,0.665,1,1.4,20
1Bg1,1.3,300,100,0.665,1,1.4,20
2Bg1,1.8,300,100,0.665,1,1.4,20
3Bg1,3.4,300,100,0.665,1,1.4,20
1Cg1,1.3,400,100,0.665,1,1.4,20
2Cg1,1.8,400,100,0.665,1,1.4,20
3Cg1,3.4,400,100,0.665,1,1.4,20
1Dg1,1.3,200,200,0.665,1,1.4,20
2Dg1,1.8,200,200,0.665,1,1.4,20
3Dg1,3.4,200,200,0.665,1,1.4,20
1Eg1,1.3,300,200,0.665,1,1.4,20
2Eg1,1.8,300,200,0.665,1,1.4,20
3Eg1,3.4,300,200,0.665,1,1.4,20
1Fg1,1.3,400,200,0.665,1,1.4,20
2Fg1,1.8,400,200,0.665,1,1.4,20
3Fg1,3.4,400,200,0.665,1,1.4,20
1Gg1,1.3,200,300,0.665,1,1.4,20
2Gg1,1.8,200,300,0.665,1,1.4,20
3Gg1,3.4,200,300,0.665,1,1.4,20
1Hg1,1.3,300,300,0.665,1,1.4,20
2Hg1,1.8,300,300,0.665,1,1.4,20
3Hg1,3.4,300,300,0.665,1,1.4,20
1Ig1,1.3,400,300,0.665,1,1.4,20
2Ig1,1.8,400,300,0.665,1,1.4,20
3Ig1,3.4,400,300,0.665,1,1.4,20
1Jg1,1.3,200,100,0.9,1,1.4,20
2Jg1,1.8,200,100,0.9,1,1.4,20
3Jg1,3.4,200,100,0.9,1,1.4,20
1Kg1,1.3,300,100,0.9,1,1.4,20
2Kg1,1.8,300,100,0.9,1,1.4,20
3Kg1,3.4,300,100,0.9,1,1.4,20
1Lg1,1.3,400,100,0.9,1,1.4,20
2Lg1,1.8,400,100,0.9,1,1.4,20
3Lg1,3.4,400,100,0.9,1,1.4,20
1Mg1,1.3,200,200,0.9,1,1.4,20
2Mg1,1.8,200,200,0.9,1,1.4,20
3Mg1,3.4,200,200,0.9,1,1.4,20
1Ng1,1.3,300,200,0.9,1,1.4,20
2Ng1,1.8,300,200,0.9,1,1.4,20
3Ng1,3.4,300,200,0.9,1,1.4,20
1Og1,1.3,400,200,0.9,1,1.4,20
2Og1,1.8,400,200,0.9,1,1.4,20
3Og1,3.4,400,200,0.9,1,1.4,20
1Pg1,1.3,200,300,0.9,1,1.4,20
2Pg1,1.8,200,300,0.9,1,1.4,20
3Pg1,3.4,200,300,0.9,1,1.4,20
1Qg1,1.3,300,300,0.9,1,1.4,20
2Qg1,1.8,300,300,0.9,1,1.4,20
3Qg1,3.4,300,300,0.9,1,1.4,20
1Rg1,1.3,400,300,0.9,1,1.4,20
2Rg1,1.8,400,300,0.9,1,1.4,20
3Rg1,3.4,400,300,0.9,1,1.4,20
1Sg1,1.3,200,100,1.2,1,1.4,20
2Sg1,1.8,200,100,1.2,1,1.4,20
3Sg1,3.4,200,100,1.2,1,1.4,20
1Tg1,1.3,300,100,1.2,1,1.4,20
2Tg1,1.8,300,100,1.2,1,1.4,20
3Tg1,3.4,300,100,1.2,1,1.4,20
1Ug1,1.3,400,100,1.2,1,1.4,20
2Ug1,1.8,400,100,1.2,1,1.4,20
3Ug1,3.4,400,100,1.2,1,1.4,20
1Vg1,1.3,200,200,1.2,1,1.4,20
2Vg1,1.8,200,200,1.2,1,1.4,20
3Vg1,3.4,200,200,1.2,1,1.4,20
1Wg1,1.3,300,200,1.2,1,1.4,20
2Wg1,1.8,300,200,1.2,1,1.4,20
3Wg1,3.4,300,200,1.2,1,1.4,20
1Xg1,1.3,400,200,1.2,1,1.4,20
2Xg1,1.8,400,200,1.2,1,1.4,20
3Xg1,3.4,400,200,1.2,1,1.4,20
1Yg1,1.3,200,300,1.2,1,1.4,20
2Yg1,1.8,200,300,1.2,1,1.4,20
